country_name,GDP Growth (% Annual),GDP per Capita (Current USD),Unemployment Rate (%),Inflation (CPI %),Current Account Balance (% GDP)
Afghanistan,0.07265577393662925,0.028886801672706543,0.5173198268379606,0.19746879790789784,0.5153406505794168
Angola,0.2990405865752914,0.0541828689411861,0.5651294355589954,0.4751489584269451,0.79228507638799
Albania,0.36367555584888545,0.05995219130929269,0.5461551534266189,0.19044609764948725,0.616801108979375
Armenia,0.40957713796966216,0.05014772370660118,0.636346401679537,0.2652721353396133,0.6644293653219812
Australia,0.42235360529520727,0.5231444579037918,0.21591278595310417,0.1700815022487087,0.7044589610144599
Austria,0.30776591073050197,0.4411342575522009,0.24838732978278646,0.19041617602403052,0.738136595038381
Azerbaijan,0.31515358851032477,0.08468111042795257,0.2619815640732918,0.2375372402269456,0.8325788662500441
Burundi,0.3243804185344015,0.024070389626743783,0.13940319922913907,0.3058740491574665,0.5530106016019555
Belgium,0.3570644311987498,0.42666042695614315,0.25700382178588377,0.19096408774154874,0.7161133364251828
Benin,0.582421208704332,0.044960735422946256,0.14993467502196298,0.15533835583122735,0.6598936322539516
Burkina Faso,0.6038607440220339,0.036157295421682896,0.2523465681185546,0.1688145964675933,0.65557480002219
Bangladesh,0.7313297195542313,0.04452236404701682,0.19785485348573703,0.26621991393021244,0.7137185973397068
Bulgaria,0.27675471366802645,0.09454304972597173,0.26202761531921254,0.015,0.74875631138087
Bahrain,0.46585784362692534,0.2598490393285923,0.10208696298578077,0.19127646113444216,0.7442840973330703
"Bahamas, The",0.3478384192078138,0.2736081620452395,0.4800991995264876,0.19692142839456656,0.5928680503877117
Bosnia and Herzegovina,0.43529450086105476,0.06971305834527294,0.7420952568853036,0.16394726802332155,0.6676846823458369
Belarus,0.19155137823082508,0.08313818769382314,0.28696237800218044,0.29466875059575887,0.6866977816808844
Belize,0.25682316081680645,0.079050484302262,0.3789659882328511,0.13973971831169013,0.6384612001080311
Bolivia,0.5346236802983525,0.0573502494063917,0.015,0.21946390201497834,0.7332212929756307
Brazil,0.2555299994595869,0.10880067351474622,0.42275815171337056,0.23556581095572496,0.6731059947873655
Barbados,0.13448298783455834,0.17581868301998474,0.4171560293353412,0.21579816841684643,0.6642485509556693
Brunei Darussalam,0.19955976266212794,0.2596211504713489,0.28857276903336226,0.15161091074224975,0.8001486235051704
Bhutan,0.5924701276422976,0.0650890507348573,0.09738155420850865,0.2831443024702495,0.497626685720659
Botswana,0.46304777009988074,0.08486065089927394,0.7351660638317008,0.2499426092930686,0.7042292800818252
Canada,0.314180268648401,0.43602606363350443,0.3089603802664064,0.22858272310057415,0.6698089438616618
Switzerland,0.3902708403463967,0.7429718647388089,0.2629757567072895,0.1552897787860969,0.794212409674933
Chile,0.27767566173163627,0.15101189578800941,0.32736568406086547,0.2008398587942685,0.6604104883786199
China,0.6432479531608829,0.0960872997648901,0.23645374549743448,0.1951511308764511,0.7241929331965163
Cote d'Ivoire,0.6616264613285322,0.04434334926146351,0.16356631133961247,0.1789477631355188,0.7029431916944057
Cameroon,0.3551264898845853,0.04206065743554423,0.23302678476044522,0.21113289710918348,0.669076792060552
"Congo, Dem. Rep.",0.5739037359737513,0.04548453174808749,0.2389145651207821,0.18079804161143406,0.6665900151344475
"Congo, Rep.",0.21862730785721385,0.043329776175854776,0.7411768033562697,0.20959392557996293,0.8145664681338166
Colombia,0.40370722023839656,0.08015085566778563,0.39676584671293147,0.21193234554228196,0.6819278371032891
Comoros,0.3873022488010887,0.03834508292246652,0.22944998215221588,0.1552450900969965,0.6941281632995943
Cabo Verde,0.31866621861745736,0.05521178093647287,0.48523309527722,0.16872690869197596,0.6828682086332329
Costa Rica,0.46845906856447483,0.14020800376368683,0.3904465404644318,0.16078674276421112,0.6862268083010621
Cyprus,0.4219031770240431,0.27151786124586524,0.2998345194061556,0.17887203656301015,0.6477196978877007
Czechia,0.502855393333514,0.21569810711515103,0.08043095550724855,0.20959400628017347,0.715510746235184
Germany,0.44095930352088525,0.431147047868392,0.15292169441468367,0.1847250738643322,0.7707212462895081
Djibouti,0.5717614613684859,0.0656085445299652,0.8668707570614457,0.22325910533584187,0.7902907530075227
Denmark,0.32577754286547744,0.5547111863340239,0.24797403738285517,0.1705834224069854,0.7878350804094257
Dominican Republic,0.5016660375802073,0.08978930321954467,0.2912818446118717,0.20571926281051375,0.741393756648899
Algeria,0.36711555186244854,0.0742305662644245,0.4506771286370234,0.23294019923785877,0.6898028927771843
Ecuador,0.41488322038893233,0.07875263537664758,0.22232372716810336,0.16558493769094376,0.7138785588018378
"Egypt, Arab Rep.",0.4980084346492013,0.05301461151631536,0.3520961381705676,0.3712400333146904,0.6778082316885287
Spain,0.3456524498548034,0.2771774542536516,0.631816314904496,0.18263069756293623,0.7345302024439558
Estonia,0.3404628092988562,0.22576113227606306,0.24552607470633747,0.2408584496185718,0.7073535171280694
Ethiopia,0.7907110759386823,0.030321715886927763,0.283592455356582,0.42163638190601804,0.6626679778762972
Finland,0.1637463320607318,0.43768294650043693,0.3558230164127069,0.2206307603498105,0.705815540500657
Fiji,0.43404370221013083,0.0721597976178642,0.23260063541368434,0.18943341238813854,0.6234228337257545
France,0.2706769082593328,0.37637565802094297,0.376511246438915,0.18232744593055142,0.7026581064348311
Gabon,0.4269601775318983,0.09315107835501997,0.7127185359537505,0.19427369431117508,0.8050028593790534
United Kingdom,0.21158144373177512,0.3793339207551405,0.2536203409054472,0.19540720716686855,0.6739169069568015
Georgia,0.6949321037511145,0.06390650409771204,0.4906619995170449,0.25352744685472806,0.6126457150584135
Ghana,0.5958734569904379,0.04817471220008692,0.09642359478830531,0.3752128774355611,0.6776180027201529
Guinea,0.5282574775896242,0.04831011447024586,0.22236393434728288,0.36027990423275486,0.6745189616104335
"Gambia, The",0.4022041193475712,0.03305164348486956,0.2831803317700028,0.34930996812606635,0.6821832011290586
Guinea-Bissau,0.7555328040301079,0.02304478241968431,0.08358301134473665,0.18187303641138683,0.6896254182192973
Greece,0.2175998391703778,0.20433392346801751,0.6573064976905404,0.16533862579066907,0.7043445537884501
Guatemala,0.4461848636447341,0.0616101022505009,0.1799109972011548,0.1751303422320587,0.8059637994174551
Guyana,0.5477041795007261,0.07546507772897738,0.4904569896557657,0.185599024701949,0.6243242105492118
"Hong Kong SAR, China",0.985,0.42143030842791124,0.2027505450761005,0.1929188048081593,0.7778483816765374
Honduras,0.3994113062691035,0.04510833506678357,0.29212619537462725,0.3672212562069869,0.6622468397447924
Croatia,0.3693425313945074,0.14767219082629987,0.48148681473349736,0.16966257165259357,0.7259799109544939
Haiti,0.1674602517689293,0.07721382518573887,0.5431454590549467,0.33837662860420514,0.7030826628650048
Hungary,0.4208169729683028,0.1595075752112019,0.1491394144198342,0.2457603655460898,0.7046029857138558
Indonesia,0.6297214790793515,0.1284853263057567,0.19873800885165313,0.23432204476386984,0.7021128182206514
India,0.6486411583782743,0.04253317468539357,0.30772961981072894,0.2189406167422273,0.7045459966061742
Ireland,0.5649862723794413,0.5986431300580725,0.290881409158771,0.13496480638741584,0.7299709507389903
Iraq,0.28116085815437497,0.07172590424731018,0.5964110884854781,0.17703680259917878,0.7880632313994957
Iceland,0.5350141844119253,0.6586791773797412,0.09463951809357914,0.2376688169653233,0.7466804435377197
Israel,0.47213568935971234,0.4003041459168402,0.20175915759413882,0.17692937266636966,0.7454940658814719
Italy,0.2885665691848551,0.3214171160296394,0.3846929398764733,0.17610412366331316,0.7327309331521149
Jamaica,0.2878699890436316,0.0704399530016193,0.28365720761607915,0.23637561258770853,0.7240488125868089
Jordan,0.3305626077139904,0.03632807032623002,0.6037306651973889,0.21454243322997985,0.6388862158617094
Japan,0.2573802503893349,0.35874357837309917,0.26205940704228126,0.14089897401271598,0.7546323291502677
Kazakhstan,0.42134395394310065,0.10778527008308425,0.2443848453531329,0.28950831182073966,0.6829246423854543
Kenya,0.5173627091140456,0.0407234740897113,0.24068017456460591,0.24779942394473942,0.6680580830386599
Kyrgyz Republic,0.44664997089980557,0.05859227499590466,0.20431815753873642,0.27064791580129677,0.5978250850286194
Cambodia,0.643912911749041,0.015,0.10874125113988019,0.19290787213080823,0.6182984047303243
"Korea, Rep.",0.41991061913188377,0.2804294655361782,0.2099216824927843,0.18380807433034838,0.744224872396572
Kuwait,0.196214805489023,0.31017944145458615,0.16676605476170595,0.2947422620167642,0.9842794831572043
Lao PDR,0.6756199988965786,0.06160428523288303,0.049940121692166654,0.2613754136288732,0.6383585798360438
Lebanon,0.054160438056094204,0.08576483099630595,0.45968306924774566,0.985,0.4818449248747594
Liberia,0.3347023057002823,0.030329673409135564,0.1971140595856321,0.33278907057878343,0.5365881017487436
Libya,0.02030590822778391,0.09432840361000645,0.7196940140159408,0.21917881161649716,0.8811524114173569
St. Lucia,0.2902787480407573,0.09860143760546494,0.6987600994239377,0.13633254123621774,0.66679591601097
Sri Lanka,0.46447599994176225,0.08453095561377919,0.14154984182448604,0.2970244596071114,0.6928367760791678
Lesotho,0.30020687456584183,0.06092017215589547,0.6127885011207737,0.24833431674247655,0.6354286993777349
Lithuania,0.46653141587726477,0.1225481183254747,0.3439901838379726,0.15855459504024813,0.6666762645493729
Luxembourg,0.34737116266547163,0.985,0.28311464445983153,0.17182179900089542,0.772662142967157
Latvia,0.295691933385101,0.1514620672459508,0.3744592777247752,0.23408964784452768,0.6825401985877079
"Macao SAR, China",0.6813203932388627,0.6089810607189963,0.16724176179443198,0.19288656472213958,0.985
Morocco,0.4601970338772786,0.06285620483383873,0.32446281922922116,0.12195147631878583,0.6315048518451208
Moldova,0.4787001668750382,0.053646657229576046,0.16207256788058305,0.25143746282722756,0.634110817067907
Madagascar,0.44147603959872495,0.06533113022141579,0.1317621988464707,0.28044607573888236,0.6883435557158453
Maldives,0.6855388421298471,0.10720608649370102,0.2744118940316374,0.17979354968726802,0.5814521761342821
Mexico,0.3554163593192468,0.11503759091222152,0.208748661416509,0.23345979405153305,0.702200829221739
North Macedonia,0.352387592965588,0.07652349767591916,0.7979502754074894,0.1830064162400677,0.6909377746933523
Mali,0.4311346649515071,0.03841884473074559,0.12792802353896088,0.19846877415331488,0.6354625079444625
Malta,0.4511193898842022,0.2688627675492656,0.24654902014870092,0.15741318410631527,0.8283696822861243
Myanmar,0.6841280432350306,0.04334539029528785,0.0663766762828798,0.2885851240736989,0.6883154154216506
Montenegro,0.39162044879864794,0.08891884989181496,0.6565250290859188,0.20195693506140538,0.5849572497116858
Mongolia,0.5081846864639967,0.05920069994973456,0.273170146730486,0.2682890478916473,0.5998745800463402
Mozambique,0.3466412647193904,0.029977466072603993,0.22939715178887546,0.25212658636860114,0.44327327133927225
Mauritania,0.41192845466874983,0.03644583549275964,0.42283389081833644,0.2042798464563917,0.5892385175396029
Mauritius,0.4437951906977454,0.10891439040115623,0.3323125696758821,0.191164791557319,0.6312045440232535
Malawi,0.5123002712458157,0.050671976411605674,0.22357178606133665,0.5640933124520106,0.5845462502018444
Malaysia,0.5518002132964884,0.10814360814837524,0.1666643680004116,0.17905055225676716,0.7500878641135402
Namibia,0.47357417294703325,0.09055242176168167,0.6967160786405668,0.2539704761586197,0.6218261643190544
New Caledonia,0.04657506666751465,0.3177823154151649,0.4864509987860676,0.158951250826887,0.6183213419343291
Niger,0.533586957772931,0.029999174114046047,0.10452089990211866,0.22416275266426308,0.5849299246714823
Nigeria,0.3060844777352463,0.04126363340852146,0.21936031780502033,0.4302314831830518,0.7150893348453222
Nicaragua,0.5027426476767737,0.048081052598107576,0.05433298978012942,0.27351982937281616,0.6356051175382512
Netherlands,0.317185133656955,0.4512648573813303,0.25190989945165865,0.20232700817407676,0.7934801628452012
Norway,0.21302326930849297,0.7497847996530611,0.19992154924806313,0.17232274051506113,0.7807115993146009
Nepal,0.5198869837890017,0.03391860306876498,0.47903861829430977,0.3443681401412301,0.702613229349073
New Zealand,0.3239331108290488,0.40089221372863304,0.2934775773678413,0.15038640400380948,0.7069121132504103
Oman,0.25501671958881267,0.19935697998538252,0.2015286676018687,0.1472728123113103,0.7692971103324164
Pakistan,0.39141206033206455,0.03757315227142219,0.236466836206934,0.32743942476374804,0.6910753514835543
Panama,0.49131632605912223,0.14934480204152553,0.27972157930994224,0.18251803352826373,0.6429219253426178
Peru,0.3960692550316277,0.08393937343891242,0.19406345674677217,0.2138268621151226,0.6734965307336322
Philippines,0.6392165779038554,0.06437371593699508,0.09015688514047557,0.24154137016813798,0.7329239472298491
Papua New Guinea,0.5666825280989918,0.05466592244926893,0.0847817463146711,0.24610072215692347,0.8505646065790832
Poland,0.22395666937081185,0.07562640920147792,0.24463847784969722,0.19860395287464702,0.6581035913896864
Portugal,0.3737448183476294,0.2285477365965098,0.3536410756542463,0.17494602151078295,0.7016480161411955
Paraguay,0.4384099114422038,0.07268347147153813,0.2467629129914269,0.20658379723536666,0.7093329483662895
West Bank and Gaza,0.46988727303649436,0.05376601873519308,0.8703589636178791,0.20832706612849408,0.5711845558369562
Qatar,0.37157265924376665,0.6481123713054783,0.07875674726725186,0.19765168659231258,0.8571036248495005
Romania,0.39004062699042336,0.11482773436200473,0.2158592543017557,0.22784689788502316,0.7506860927251671
Russian Federation,0.23418923724448257,0.1387584073295964,0.25429708383406874,0.2564742609429116,0.7016542675444265
Rwanda,0.7737895384204931,0.03196539820525603,0.45603496902527557,0.2265654645835406,0.5813954403746678
Saudi Arabia,0.5125738002908135,0.2608667569775162,0.10669465896714736,0.1884995510179054,0.7838320321067724
Sudan,0.015,0.03363426222915068,0.509436414566872,0.985,0.6566354853787585
Senegal,0.38346040381035773,0.10253926750177136,0.199494698613292,0.16895407523958492,0.6247373307690867
Singapore,0.41077930903224197,0.5315311820223246,0.11257449139671293,0.21899632355035914,0.8749524771277023
Solomon Islands,0.4419545094036384,0.05730461974879236,0.062488034273344296,0.22328300718347543,0.6851085259574007
Sierra Leone,0.46594737105867423,0.03245093281091663,0.21677560396676088,0.36565852459050047,0.6132471952803757
El Salvador,0.3108790752843168,0.053527821819652356,0.317751492983724,0.16224655357542483,0.6888564026243208
Serbia,0.5075768578638873,0.08388001041570217,0.525976759782907,0.05861511278368107,0.6610664437241642
South Sudan,0.21905322872843727,0.03934619586102765,0.37049162393290386,0.8789047974784338,0.6724378569973847
Sao Tome and Principe,0.13111732490576475,0.039381698256009734,0.4122414029687355,0.358072427381068,0.5025323814442592
Suriname,0.40164156563802594,0.08779627389370036,0.28592564056231057,0.485565600923483,0.7452463006104341
Slovak Republic,0.4371585258180405,0.18763034736615028,0.3444371380623332,0.20470442880215686,0.7169168376386655
Slovenia,0.25383730489352796,0.22901121524673823,0.24664252521656077,0.8326619206325843,0.740090288870125
Sweden,0.2459194002649602,0.4728760647468624,0.3489560042292307,0.3915894802451819,0.7552197200058997
Eswatini,0.35260016923390247,0.05151349856775251,0.9311358551494296,0.27744396352213807,0.7552276045200561
Syrian Arab Republic,0.12506077321730916,0.05451647893432256,0.5223251531203905,0.45529952206827873,0.691543791278024
Togo,0.8494410872609861,0.028212557876159016,0.18922830968784557,0.12830365179060055,0.6579208792800595
Thailand,0.38474382949063524,0.07715579671948837,0.11891670638683516,0.15443857195083668,0.7849501880137161
Tajikistan,0.6589147579965847,0.03338945334339676,0.4547338460060335,0.20904373479236235,0.6939698221674672
Timor-Leste,0.367391852869801,0.04045131230138575,0.20512136607163478,0.18543471628167818,0.9345601304613685
Tonga,0.06334631957323338,0.06393372152748128,0.1420891323033552,0.1670758651666625,0.015
Trinidad and Tobago,0.17796028694156402,0.18078850225096701,0.20375689336891997,0.24403021789183227,0.8267514370458203
Tunisia,0.28052745960475567,0.060192305300610635,0.5961298719938978,0.26150528070920376,0.6751009225560721
Turkiye,0.46435830933543937,0.11344021702099034,0.43841136759810617,0.32147904717809334,0.6517591789543193
Tanzania,0.5853840751242414,0.03168527615627659,0.1782019583233847,0.2676256665351509,0.6656958126849377
Uganda,0.4609434400946761,0.029527391541570632,0.1926992178067262,0.5077591178191414,0.6571947185560628
Ukraine,0.32243251661718764,0.05564883516866912,0.37830443987775747,0.28733726294079626,0.6758121756283023
Uruguay,0.2862586698952051,0.1789625213457067,0.35840609391227873,0.30181386331655985,0.702106303805878
United States,0.35537476641766735,0.5281255871668626,0.21434657606648627,0.19615001305185562,0.6910412614611432
Uzbekistan,0.6728895993377271,0.1064026434360665,0.207267541141642,0.3821084518615999,0.7142866425442744
St. Vincent and the Grenadines,0.18792020908715734,0.1030906450264964,0.7312306692882354,0.16546307636996824,0.5304350873907233
"Venezuela, RB",0.24792065351947287,0.13319848695707726,0.28494944765387215,0.9183789756797459,0.6954550197270165
Viet Nam,0.6112101124394613,0.04969803750258786,0.1428670944679314,0.23793231541147042,0.7158543825591488
Vanuatu,0.3256542145145372,0.0506501802054884,0.2432583430481164,0.10232232166305573,0.6309560788726055
Samoa,0.2420232611965927,0.06399820310956052,0.34952170988977027,0.12200066634054442,0.6654660673177305
"Yemen, Rep.",0.025104969524021248,0.03426897108013179,0.7044996742517168,0.35231444792170613,0.6859199586274032
South Africa,0.3613972061817601,0.07910169699605756,0.985,0.22643769499799987,0.6847735552890081
Zambia,0.454085253543743,0.036203212238426485,0.2344574122986706,0.34312973404839525,0.707871900609023
Zimbabwe,0.247634387314909,0.04019325939845264,0.34128835490222037,0.944472881178516,0.7312872374483295
